# Written on 30Jul2015 at 12:03:26 
# Input file comment: Sample kpoints
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)
        35  0.2738824365E-01   0.000000000       0.000000000      -1.952633430    
        35  0.2738824365E-01   0.000000000       0.000000000      -1.396176614    
        35  0.2738824365E-01   0.000000000       0.000000000      -1.045535417    
        35  0.2738824365E-01   0.000000000       0.000000000     -0.5433462277    
        36  0.2819378022E-01   0.000000000       0.000000000      -3.642262954    
        36  0.2819378022E-01   0.000000000       0.000000000      -3.577740785    
        36  0.2819378022E-01   0.000000000       0.000000000      -3.503235951    
        36  0.2819378022E-01   0.000000000       0.000000000      -3.307937452    
        36  0.2819378022E-01   0.000000000       0.000000000      -3.180711503    
        36  0.2819378022E-01   0.000000000       0.000000000      -2.862458856    
        36  0.2819378022E-01   0.000000000       0.000000000      -2.637197238    
        36  0.2819378022E-01   0.000000000       0.000000000      -2.189659975    
        36  0.2819378022E-01   0.000000000       0.000000000      -1.949072369    
        36  0.2819378022E-01   0.000000000       0.000000000      -1.401144164    
        36  0.2819378022E-01   0.000000000       0.000000000      -1.040381190    
        36  0.2819378022E-01   0.000000000       0.000000000     -0.5449248963    
        37  0.2899931680E-01   0.000000000       0.000000000      -3.642176999    
        37  0.2899931680E-01   0.000000000       0.000000000      -3.578561188    
        37  0.2899931680E-01   0.000000000       0.000000000      -3.501966474    
        37  0.2899931680E-01   0.000000000       0.000000000      -3.309624058    
        37  0.2899931680E-01   0.000000000       0.000000000      -3.178732019    
        37  0.2899931680E-01   0.000000000       0.000000000      -2.865434823    
        37  0.2899931680E-01   0.000000000       0.000000000      -2.633794822    
        37  0.2899931680E-01   0.000000000       0.000000000      -2.193048706    
        37  0.2899931680E-01   0.000000000       0.000000000      -1.945505141    
        37  0.2899931680E-01   0.000000000       0.000000000      -1.406101887    
        37  0.2899931680E-01   0.000000000       0.000000000      -1.035233646    
        37  0.2899931680E-01   0.000000000       0.000000000     -0.5465475689    
        38  0.2980485338E-01   0.000000000       0.000000000      -3.642088713    
        38  0.2980485338E-01   0.000000000       0.000000000      -3.579373549    
        38  0.2980485338E-01   0.000000000       0.000000000      -3.500692273    
        38  0.2980485338E-01   0.000000000       0.000000000      -3.311307648    
        38  0.2980485338E-01   0.000000000       0.000000000      -3.176746961    
        38  0.2980485338E-01   0.000000000       0.000000000      -2.868402688    
        38  0.2980485338E-01   0.000000000       0.000000000      -2.630389072    
        38  0.2980485338E-01   0.000000000       0.000000000      -2.196437938    
        38  0.2980485338E-01   0.000000000       0.000000000      -1.941931634    
        38  0.2980485338E-01   0.000000000       0.000000000      -1.411049651    
        38  0.2980485338E-01   0.000000000       0.000000000      -1.030093112    
        38  0.2980485338E-01   0.000000000       0.000000000     -0.5482140953    
        39  0.3061038996E-01   0.000000000       0.000000000      -3.641998112    
        39  0.3061038996E-01   0.000000000       0.000000000      -3.580177810    
        39  0.3061038996E-01   0.000000000       0.000000000      -3.499413392    
        39  0.3061038996E-01   0.000000000       0.000000000      -3.312988239    
        39  0.3061038996E-01   0.000000000       0.000000000      -3.174756282    
        39  0.3061038996E-01   0.000000000       0.000000000      -2.871362414    
        39  0.3061038996E-01   0.000000000       0.000000000      -2.626980069    
        39  0.3061038996E-01   0.000000000       0.000000000      -2.199827723    
        39  0.3061038996E-01   0.000000000       0.000000000      -1.938351731    
        39  0.3061038996E-01   0.000000000       0.000000000      -1.415987328    
        39  0.3061038996E-01   0.000000000       0.000000000      -1.024959912    
        39  0.3061038996E-01   0.000000000       0.000000000     -0.5499243211    
        40  0.3141592654E-01   0.000000000       0.000000000      -3.641905212    
        40  0.3141592654E-01   0.000000000       0.000000000      -3.580973913    
        40  0.3141592654E-01   0.000000000       0.000000000      -3.498129872    
        40  0.3141592654E-01   0.000000000       0.000000000      -3.314665848    
        40  0.3141592654E-01   0.000000000       0.000000000      -3.172759938    
        40  0.3141592654E-01   0.000000000       0.000000000      -2.874313968    
        40  0.3141592654E-01   0.000000000       0.000000000      -2.623567896    
        40  0.3141592654E-01   0.000000000       0.000000000      -2.203218113    
        40  0.3141592654E-01   0.000000000       0.000000000      -1.934765320    
        40  0.3141592654E-01   0.000000000       0.000000000      -1.420914791    
        40  0.3141592654E-01   0.000000000       0.000000000      -1.019834374    
        40  0.3141592654E-01   0.000000000       0.000000000     -0.5516780877    
        41  0.3222146311E-01   0.000000000       0.000000000      -3.641810031    
        41  0.3222146311E-01   0.000000000       0.000000000      -3.581761797    
        41  0.3222146311E-01   0.000000000       0.000000000      -3.496841756    
        41  0.3222146311E-01   0.000000000       0.000000000      -3.316340490    
        41  0.3222146311E-01   0.000000000       0.000000000      -3.170757883    
        41  0.3222146311E-01   0.000000000       0.000000000      -2.877257314    
        41  0.3222146311E-01   0.000000000       0.000000000      -2.620152636    
        41  0.3222146311E-01   0.000000000       0.000000000      -2.206609158    
        41  0.3222146311E-01   0.000000000       0.000000000      -1.931172287    
        41  0.3222146311E-01   0.000000000       0.000000000      -1.425831917    
        41  0.3222146311E-01   0.000000000       0.000000000      -1.014716830    
        41  0.3222146311E-01   0.000000000       0.000000000     -0.5534752321    
        42  0.3302699969E-01   0.000000000       0.000000000      -3.641712590    
        42  0.3302699969E-01   0.000000000       0.000000000      -3.582541399    
        42  0.3302699969E-01   0.000000000       0.000000000      -3.495549086    
        42  0.3302699969E-01   0.000000000       0.000000000      -3.318012180    
        42  0.3302699969E-01   0.000000000       0.000000000      -3.168750073    
        42  0.3302699969E-01   0.000000000       0.000000000      -2.880192420    
        42  0.3302699969E-01   0.000000000       0.000000000      -2.616734370    
        42  0.3302699969E-01   0.000000000       0.000000000      -2.210000908    
        42  0.3302699969E-01   0.000000000       0.000000000      -1.927572519    
        42  0.3302699969E-01   0.000000000       0.000000000      -1.430738588    
        42  0.3302699969E-01   0.000000000       0.000000000      -1.009607611    
        42  0.3302699969E-01   0.000000000       0.000000000     -0.5553155871    
        43  0.3383253627E-01   0.000000000       0.000000000      -3.641612912    
        43  0.3383253627E-01   0.000000000       0.000000000      -3.583312657    
        43  0.3383253627E-01   0.000000000       0.000000000      -3.494251904    
        43  0.3383253627E-01   0.000000000       0.000000000      -3.319680931    
        43  0.3383253627E-01   0.000000000       0.000000000      -3.166736463    
        43  0.3383253627E-01   0.000000000       0.000000000      -2.883119254    
        43  0.3383253627E-01   0.000000000       0.000000000      -2.613313181    
        43  0.3383253627E-01   0.000000000       0.000000000      -2.213393410    
        43  0.3383253627E-01   0.000000000       0.000000000      -1.923965903    
        43  0.3383253627E-01   0.000000000       0.000000000      -1.435634686    
        43  0.3383253627E-01   0.000000000       0.000000000      -1.004507052    
        43  0.3383253627E-01   0.000000000       0.000000000     -0.5571989811    
        44  0.3463807285E-01   0.000000000       0.000000000      -3.641511020    
        44  0.3463807285E-01   0.000000000       0.000000000      -3.584075505    
        44  0.3463807285E-01   0.000000000       0.000000000      -3.492950251    
        44  0.3463807285E-01   0.000000000       0.000000000      -3.321346755    
        44  0.3463807285E-01   0.000000000       0.000000000      -3.164717008    
        44  0.3463807285E-01   0.000000000       0.000000000      -2.886037786    
        44  0.3463807285E-01   0.000000000       0.000000000      -2.609889150    
        44  0.3463807285E-01   0.000000000       0.000000000      -2.216786708    
        44  0.3463807285E-01   0.000000000       0.000000000      -1.920352325    
        44  0.3463807285E-01   0.000000000       0.000000000      -1.440520098    
        44  0.3463807285E-01   0.000000000       0.000000000     -0.9994154881    
        44  0.3463807285E-01   0.000000000       0.000000000     -0.5591252380    
        45  0.3544360943E-01   0.000000000       0.000000000      -3.641406942    
        45  0.3544360943E-01   0.000000000       0.000000000      -3.584829874    
        45  0.3544360943E-01   0.000000000       0.000000000      -3.491644171    
        45  0.3544360943E-01   0.000000000       0.000000000      -3.323009665    
        45  0.3544360943E-01   0.000000000       0.000000000      -3.162691664    
        45  0.3544360943E-01   0.000000000       0.000000000      -2.888947985    
        45  0.3544360943E-01   0.000000000       0.000000000      -2.606462360    
        45  0.3544360943E-01   0.000000000       0.000000000      -2.220180848    
        45  0.3544360943E-01   0.000000000       0.000000000      -1.916731673    
        45  0.3544360943E-01   0.000000000       0.000000000      -1.445394714    
        45  0.3544360943E-01   0.000000000       0.000000000     -0.9943332582    
        45  0.3544360943E-01   0.000000000       0.000000000     -0.5610941775    
        46  0.3624914600E-01   0.000000000       0.000000000      -3.641300707    
        46  0.3624914600E-01   0.000000000       0.000000000      -3.585575696    
        46  0.3624914600E-01   0.000000000       0.000000000      -3.490333705    
        46  0.3624914600E-01   0.000000000       0.000000000      -3.324669672    
        46  0.3624914600E-01   0.000000000       0.000000000      -3.160660385    
        46  0.3624914600E-01   0.000000000       0.000000000      -2.891849824    
        46  0.3624914600E-01   0.000000000       0.000000000      -2.603032892    
        46  0.3624914600E-01   0.000000000       0.000000000      -2.223575872    
        46  0.3624914600E-01   0.000000000       0.000000000      -1.913103836    
        46  0.3624914600E-01   0.000000000       0.000000000      -1.450258426    
        46  0.3624914600E-01   0.000000000       0.000000000     -0.9892607026    
        46  0.3624914600E-01   0.000000000       0.000000000     -0.5631056147    
        47  0.3705468258E-01   0.000000000       0.000000000      -3.641192348    
        47  0.3705468258E-01   0.000000000       0.000000000      -3.586312899    
        47  0.3705468258E-01   0.000000000       0.000000000      -3.489018894    
        47  0.3705468258E-01   0.000000000       0.000000000      -3.326326786    
        47  0.3705468258E-01   0.000000000       0.000000000      -3.158623127    
        47  0.3705468258E-01   0.000000000       0.000000000      -2.894743273    
        47  0.3705468258E-01   0.000000000       0.000000000      -2.599600828    
        47  0.3705468258E-01   0.000000000       0.000000000      -2.226971820    
        47  0.3705468258E-01   0.000000000       0.000000000      -1.909468702    
        47  0.3705468258E-01   0.000000000       0.000000000      -1.455111130    
        47  0.3705468258E-01   0.000000000       0.000000000     -0.9841981638    
        47  0.3705468258E-01   0.000000000       0.000000000     -0.5651593603    
        48  0.3786021916E-01   0.000000000       0.000000000      -3.641081898    
        48  0.3786021916E-01   0.000000000       0.000000000      -3.587041408    
        48  0.3786021916E-01   0.000000000       0.000000000      -3.487699782    
        48  0.3786021916E-01   0.000000000       0.000000000      -3.327981015    
        48  0.3786021916E-01   0.000000000       0.000000000      -3.156579847    
        48  0.3786021916E-01   0.000000000       0.000000000      -2.897628308    
        48  0.3786021916E-01   0.000000000       0.000000000      -2.596166250    
        48  0.3786021916E-01   0.000000000       0.000000000      -2.230368732    
        48  0.3786021916E-01   0.000000000       0.000000000      -1.905826160    
        48  0.3786021916E-01   0.000000000       0.000000000      -1.459952725    
        48  0.3786021916E-01   0.000000000       0.000000000     -0.9791459864    
        48  0.3786021916E-01   0.000000000       0.000000000     -0.5672552203    
        49  0.3866575574E-01   0.000000000       0.000000000      -3.640969397    
        49  0.3866575574E-01   0.000000000       0.000000000      -3.587761147    
        49  0.3866575574E-01   0.000000000       0.000000000      -3.486376410    
        49  0.3866575574E-01   0.000000000       0.000000000      -3.329632369    
        49  0.3866575574E-01   0.000000000       0.000000000      -3.154530500    
        49  0.3866575574E-01   0.000000000       0.000000000      -2.900504902    
        49  0.3866575574E-01   0.000000000       0.000000000      -2.592729238    
        49  0.3866575574E-01   0.000000000       0.000000000      -2.233766645    
        49  0.3866575574E-01   0.000000000       0.000000000      -1.902176099    
        49  0.3866575574E-01   0.000000000       0.000000000      -1.464783113    
        49  0.3866575574E-01   0.000000000       0.000000000     -0.9741045172    
        49  0.3866575574E-01   0.000000000       0.000000000     -0.5693929961    
        50  0.3947129231E-01   0.000000000       0.000000000      -3.640854885    
        50  0.3947129231E-01   0.000000000       0.000000000      -3.588472035    
        50  0.3947129231E-01   0.000000000       0.000000000      -3.485048821    
        50  0.3947129231E-01   0.000000000       0.000000000      -3.331280853    
        50  0.3947129231E-01   0.000000000       0.000000000      -3.152475042    
        50  0.3947129231E-01   0.000000000       0.000000000      -2.903373030    
        50  0.3947129231E-01   0.000000000       0.000000000      -2.589289874    
        50  0.3947129231E-01   0.000000000       0.000000000      -2.237165595    
        50  0.3947129231E-01   0.000000000       0.000000000      -1.898518409    
        50  0.3947129231E-01   0.000000000       0.000000000      -1.469602198    
        50  0.3947129231E-01   0.000000000       0.000000000     -0.9690741055    
        50  0.3947129231E-01   0.000000000       0.000000000     -0.5715724844    
        51  0.4027682889E-01   0.000000000       0.000000000      -3.640738408    
        51  0.4027682889E-01   0.000000000       0.000000000      -3.589173990    
        51  0.4027682889E-01   0.000000000       0.000000000      -3.483717058    
        51  0.4027682889E-01   0.000000000       0.000000000      -3.332926475    
        51  0.4027682889E-01   0.000000000       0.000000000      -3.150413430    
        51  0.4027682889E-01   0.000000000       0.000000000      -2.906232668    
        51  0.4027682889E-01   0.000000000       0.000000000      -2.585848239    
        51  0.4027682889E-01   0.000000000       0.000000000      -2.240565616    
        51  0.4027682889E-01   0.000000000       0.000000000      -1.894852981    
        51  0.4027682889E-01   0.000000000       0.000000000      -1.474409888    
        51  0.4027682889E-01   0.000000000       0.000000000     -0.9640551026    
        51  0.4027682889E-01   0.000000000       0.000000000     -0.5737934771    
        52  0.4108236547E-01   0.000000000       0.000000000      -3.640620015    
        52  0.4108236547E-01   0.000000000       0.000000000      -3.589866925    
        52  0.4108236547E-01   0.000000000       0.000000000      -3.482381162    
        52  0.4108236547E-01   0.000000000       0.000000000      -3.334569239    
        52  0.4108236547E-01   0.000000000       0.000000000      -3.148345620    
        52  0.4108236547E-01   0.000000000       0.000000000      -2.909083795    
        52  0.4108236547E-01   0.000000000       0.000000000      -2.582404413    
        52  0.4108236547E-01   0.000000000       0.000000000      -2.243966741    
        52  0.4108236547E-01   0.000000000       0.000000000      -1.891179706    
        52  0.4108236547E-01   0.000000000       0.000000000      -1.479206093    
        52  0.4108236547E-01   0.000000000       0.000000000     -0.9590478625    
        52  0.4108236547E-01   0.000000000       0.000000000     -0.5760557611    
        53  0.4188790205E-01   0.000000000       0.000000000      -3.640499757    
        53  0.4188790205E-01   0.000000000       0.000000000      -3.590550751    
        53  0.4188790205E-01   0.000000000       0.000000000      -3.481041177    
        53  0.4188790205E-01   0.000000000       0.000000000      -3.336209148    
        53  0.4188790205E-01   0.000000000       0.000000000      -3.146271569    
        53  0.4188790205E-01   0.000000000       0.000000000      -2.911926388    
        53  0.4188790205E-01   0.000000000       0.000000000      -2.578958478    
        53  0.4188790205E-01   0.000000000       0.000000000      -2.247369000    
        53  0.4188790205E-01   0.000000000       0.000000000      -1.887498477    
        53  0.4188790205E-01   0.000000000       0.000000000      -1.483990728    
        53  0.4188790205E-01   0.000000000       0.000000000     -0.9540527415    
        53  0.4188790205E-01   0.000000000       0.000000000     -0.5783591184    
        54  0.4269343863E-01   0.000000000       0.000000000      -3.640377693    
        54  0.4269343863E-01   0.000000000       0.000000000      -3.591225374    
        54  0.4269343863E-01   0.000000000       0.000000000      -3.479697145    
        54  0.4269343863E-01   0.000000000       0.000000000      -3.337846205    
        54  0.4269343863E-01   0.000000000       0.000000000      -3.144191234    
        54  0.4269343863E-01   0.000000000       0.000000000      -2.914760426    
        54  0.4269343863E-01   0.000000000       0.000000000      -2.575510513    
        54  0.4269343863E-01   0.000000000       0.000000000      -2.250772424    
        54  0.4269343863E-01   0.000000000       0.000000000      -1.883809186    
        54  0.4269343863E-01   0.000000000       0.000000000      -1.488763708    
        54  0.4269343863E-01   0.000000000       0.000000000     -0.9490700989    
        54  0.4269343863E-01   0.000000000       0.000000000     -0.5807033256    
        55  0.4349897520E-01   0.000000000       0.000000000      -3.640253884    
        55  0.4349897520E-01   0.000000000       0.000000000      -3.591890695    
        55  0.4349897520E-01   0.000000000       0.000000000      -3.478349112    
        55  0.4349897520E-01   0.000000000       0.000000000      -3.339480412    
        55  0.4349897520E-01   0.000000000       0.000000000      -3.142104573    
        55  0.4349897520E-01   0.000000000       0.000000000      -2.917585889    
        55  0.4349897520E-01   0.000000000       0.000000000      -2.572060600    
        55  0.4349897520E-01   0.000000000       0.000000000      -2.254177038    
        55  0.4349897520E-01   0.000000000       0.000000000      -1.880111726    
        55  0.4349897520E-01   0.000000000       0.000000000      -1.493524953    
        55  0.4349897520E-01   0.000000000       0.000000000     -0.9441002966    
        55  0.4349897520E-01   0.000000000       0.000000000     -0.5830881541    
        56  0.4430451178E-01   0.000000000       0.000000000      -3.640128397    
        56  0.4430451178E-01   0.000000000       0.000000000      -3.592546614    
        56  0.4430451178E-01   0.000000000       0.000000000      -3.476997120    
        56  0.4430451178E-01   0.000000000       0.000000000      -3.341111768    
        56  0.4430451178E-01   0.000000000       0.000000000      -3.140011544    
        56  0.4430451178E-01   0.000000000       0.000000000      -2.920402759    
        56  0.4430451178E-01   0.000000000       0.000000000      -2.568608817    
        56  0.4430451178E-01   0.000000000       0.000000000      -2.257582869    
        56  0.4430451178E-01   0.000000000       0.000000000      -1.876405992    
        56  0.4430451178E-01   0.000000000       0.000000000      -1.498274384    
        56  0.4430451178E-01   0.000000000       0.000000000     -0.9391436995    
        56  0.4430451178E-01   0.000000000       0.000000000     -0.5855133697    
        57  0.4511004836E-01   0.000000000       0.000000000      -3.640001303    
        57  0.4511004836E-01   0.000000000       0.000000000      -3.593193023    
        57  0.4511004836E-01   0.000000000       0.000000000      -3.475641214    
        57  0.4511004836E-01   0.000000000       0.000000000      -3.342740271    
        57  0.4511004836E-01   0.000000000       0.000000000      -3.137912105    
        57  0.4511004836E-01   0.000000000       0.000000000      -2.923211016    
        57  0.4511004836E-01   0.000000000       0.000000000      -2.565155244    
        57  0.4511004836E-01   0.000000000       0.000000000      -2.260989941    
        57  0.4511004836E-01   0.000000000       0.000000000      -1.872691880    
        57  0.4511004836E-01   0.000000000       0.000000000      -1.503011926    
        57  0.4511004836E-01   0.000000000       0.000000000     -0.9342006757    
        57  0.4511004836E-01   0.000000000       0.000000000     -0.5879787324    
        58  0.4591558494E-01   0.000000000       0.000000000      -3.639872681    
        58  0.4591558494E-01   0.000000000       0.000000000      -3.593829809    
        58  0.4591558494E-01   0.000000000       0.000000000      -3.474281440    
        58  0.4591558494E-01   0.000000000       0.000000000      -3.344365918    
        58  0.4591558494E-01   0.000000000       0.000000000      -3.135806215    
        58  0.4591558494E-01   0.000000000       0.000000000      -2.926010644    
        58  0.4591558494E-01   0.000000000       0.000000000      -2.561699962    
        58  0.4591558494E-01   0.000000000       0.000000000      -2.264398276    
        58  0.4591558494E-01   0.000000000       0.000000000      -1.868969287    
        58  0.4591558494E-01   0.000000000       0.000000000      -1.507737507    
        58  0.4591558494E-01   0.000000000       0.000000000     -0.9292715969    
        58  0.4591558494E-01   0.000000000       0.000000000     -0.5904839963    
        59  0.4672112151E-01   0.000000000       0.000000000      -3.639742614    
        59  0.4672112151E-01   0.000000000       0.000000000      -3.594456857    
        59  0.4672112151E-01   0.000000000       0.000000000      -3.472917843    
        59  0.4672112151E-01   0.000000000       0.000000000      -3.345988705    
        59  0.4672112151E-01   0.000000000       0.000000000      -3.133693833    
        59  0.4672112151E-01   0.000000000       0.000000000      -2.928801625    
        59  0.4672112151E-01   0.000000000       0.000000000      -2.558243049    
        59  0.4672112151E-01   0.000000000       0.000000000      -2.267807894    
        59  0.4672112151E-01   0.000000000       0.000000000      -1.865238108    
        59  0.4672112151E-01   0.000000000       0.000000000      -1.512451057    
        59  0.4672112151E-01   0.000000000       0.000000000     -0.9243568382    
        59  0.4672112151E-01   0.000000000       0.000000000     -0.5930289091    
        60  0.4752665809E-01   0.000000000       0.000000000      -3.639611192    
        60  0.4752665809E-01   0.000000000       0.000000000      -3.595074043    
        60  0.4752665809E-01   0.000000000       0.000000000      -3.471550470    
        60  0.4752665809E-01   0.000000000       0.000000000      -3.347608624    
        60  0.4752665809E-01   0.000000000       0.000000000      -3.131574920    
        60  0.4752665809E-01   0.000000000       0.000000000      -2.931583944    
        60  0.4752665809E-01   0.000000000       0.000000000      -2.554784585    
        60  0.4752665809E-01   0.000000000       0.000000000      -2.271218813    
        60  0.4752665809E-01   0.000000000       0.000000000      -1.861498244    
        60  0.4752665809E-01   0.000000000       0.000000000      -1.517152509    
        60  0.4752665809E-01   0.000000000       0.000000000     -0.9194567790    
        60  0.4752665809E-01   0.000000000       0.000000000     -0.5956132119    
        61  0.4833219467E-01   0.000000000       0.000000000      -3.639478511    
        61  0.4833219467E-01   0.000000000       0.000000000      -3.595681237    
        61  0.4833219467E-01   0.000000000       0.000000000      -3.470179368    
        61  0.4833219467E-01   0.000000000       0.000000000      -3.349225667    
        61  0.4833219467E-01   0.000000000       0.000000000      -3.129449435    
        61  0.4833219467E-01   0.000000000       0.000000000      -2.934357584    
        61  0.4833219467E-01   0.000000000       0.000000000      -2.551324648    
        61  0.4833219467E-01   0.000000000       0.000000000      -2.274631050    
        61  0.4833219467E-01   0.000000000       0.000000000      -1.857749595    
        61  0.4833219467E-01   0.000000000       0.000000000      -1.521841796    
        61  0.4833219467E-01   0.000000000       0.000000000     -0.9145718030    
        61  0.4833219467E-01   0.000000000       0.000000000     -0.5982366387    
        62  0.4913773125E-01   0.000000000       0.000000000      -3.639344676    
        62  0.4913773125E-01   0.000000000       0.000000000      -3.596278303    
        62  0.4913773125E-01   0.000000000       0.000000000      -3.468804587    
        62  0.4913773125E-01   0.000000000       0.000000000      -3.350839823    
        62  0.4913773125E-01   0.000000000       0.000000000      -3.127317340    
        62  0.4913773125E-01   0.000000000       0.000000000      -2.937122532    
        62  0.4913773125E-01   0.000000000       0.000000000      -2.547863318    
        62  0.4913773125E-01   0.000000000       0.000000000      -2.278044619    
        62  0.4913773125E-01   0.000000000       0.000000000      -1.853992061    
        62  0.4913773125E-01   0.000000000       0.000000000      -1.526518858    
        62  0.4913773125E-01   0.000000000       0.000000000     -0.9097022989    
        62  0.4913773125E-01   0.000000000       0.000000000     -0.6008989160    
        63  0.4994326783E-01   0.000000000       0.000000000      -3.639209796    
        63  0.4994326783E-01   0.000000000       0.000000000      -3.596865101    
        63  0.4994326783E-01   0.000000000       0.000000000      -3.467426176    
        63  0.4994326783E-01   0.000000000       0.000000000      -3.352451080    
        63  0.4994326783E-01   0.000000000       0.000000000      -3.125178598    
        63  0.4994326783E-01   0.000000000       0.000000000      -2.939878773    
        63  0.4994326783E-01   0.000000000       0.000000000      -2.544400673    
        63  0.4994326783E-01   0.000000000       0.000000000      -2.281459533    
        63  0.4994326783E-01   0.000000000       0.000000000      -1.850225546    
        63  0.4994326783E-01   0.000000000       0.000000000      -1.531183633    
        63  0.4994326783E-01   0.000000000       0.000000000     -0.9048486605    
        63  0.4994326783E-01   0.000000000       0.000000000     -0.6035997623    
        64  0.5074880440E-01   0.000000000       0.000000000      -3.639073993    
        64  0.5074880440E-01   0.000000000       0.000000000      -3.597441479    
        64  0.5074880440E-01   0.000000000       0.000000000      -3.466044188    
        64  0.5074880440E-01   0.000000000       0.000000000      -3.354059421    
        64  0.5074880440E-01   0.000000000       0.000000000      -3.123033170    
        64  0.5074880440E-01   0.000000000       0.000000000      -2.942626292    
        64  0.5074880440E-01   0.000000000       0.000000000      -2.540936792    
        64  0.5074880440E-01   0.000000000       0.000000000      -2.284875804    
        64  0.5074880440E-01   0.000000000       0.000000000      -1.846449954    
        64  0.5074880440E-01   0.000000000       0.000000000      -1.535836065    
        64  0.5074880440E-01   0.000000000       0.000000000     -0.9000112878    
        64  0.5074880440E-01   0.000000000       0.000000000     -0.6063388875    
        65  0.5155434098E-01   0.000000000       0.000000000      -3.638937392    
        65  0.5155434098E-01   0.000000000       0.000000000      -3.598007280    
        65  0.5155434098E-01   0.000000000       0.000000000      -3.464658675    
        65  0.5155434098E-01   0.000000000       0.000000000      -3.355664829    
        65  0.5155434098E-01   0.000000000       0.000000000      -3.120881021    
        65  0.5155434098E-01   0.000000000       0.000000000      -2.945365076    
        65  0.5155434098E-01   0.000000000       0.000000000      -2.537471754    
        65  0.5155434098E-01   0.000000000       0.000000000      -2.288293438    
        65  0.5155434098E-01   0.000000000       0.000000000      -1.842665190    
        65  0.5155434098E-01   0.000000000       0.000000000      -1.540476097    
        65  0.5155434098E-01   0.000000000       0.000000000     -0.8951905875    
        65  0.5155434098E-01   0.000000000       0.000000000     -0.6091159921    
        66  0.5235987756E-01   0.000000000       0.000000000      -3.638800131    
        66  0.5235987756E-01   0.000000000       0.000000000      -3.598562338    
        66  0.5235987756E-01   0.000000000       0.000000000      -3.463269695    
        66  0.5235987756E-01   0.000000000       0.000000000      -3.357267282    
        66  0.5235987756E-01   0.000000000       0.000000000      -3.118722116    
        66  0.5235987756E-01   0.000000000       0.000000000      -2.948095112    
        66  0.5235987756E-01   0.000000000       0.000000000      -2.534005636    
        66  0.5235987756E-01   0.000000000       0.000000000      -2.291712443    
        66  0.5235987756E-01   0.000000000       0.000000000      -1.838871164    
        66  0.5235987756E-01   0.000000000       0.000000000      -1.545103675    
        66  0.5235987756E-01   0.000000000       0.000000000     -0.8903869738    
        66  0.5235987756E-01   0.000000000       0.000000000     -0.6119307661    
        67  0.5316541414E-01   0.000000000       0.000000000      -3.638662356    
        67  0.5316541414E-01   0.000000000       0.000000000      -3.599106478    
        67  0.5316541414E-01   0.000000000       0.000000000      -3.461877304    
        67  0.5316541414E-01   0.000000000       0.000000000      -3.358866756    
        67  0.5316541414E-01   0.000000000       0.000000000      -3.116556421    
        67  0.5316541414E-01   0.000000000       0.000000000      -2.950816387    
        67  0.5316541414E-01   0.000000000       0.000000000      -2.530538518    
        67  0.5316541414E-01   0.000000000       0.000000000      -2.295132822    
        67  0.5316541414E-01   0.000000000       0.000000000      -1.835067785    
        67  0.5316541414E-01   0.000000000       0.000000000      -1.549718747    
        67  0.5316541414E-01   0.000000000       0.000000000     -0.8856008695    
        67  0.5316541414E-01   0.000000000       0.000000000     -0.6147828886    
        68  0.5397095072E-01   0.000000000       0.000000000      -3.638524220    
        68  0.5397095072E-01   0.000000000       0.000000000      -3.599639519    
        68  0.5397095072E-01   0.000000000       0.000000000      -3.460481564    
        68  0.5397095072E-01   0.000000000       0.000000000      -3.360463220    
        68  0.5397095072E-01   0.000000000       0.000000000      -3.114383904    
        68  0.5397095072E-01   0.000000000       0.000000000      -2.953528886    
        68  0.5397095072E-01   0.000000000       0.000000000      -2.527070480    
        68  0.5397095072E-01   0.000000000       0.000000000      -2.298554578    
        68  0.5397095072E-01   0.000000000       0.000000000      -1.831254965    
        68  0.5397095072E-01   0.000000000       0.000000000      -1.554321264    
        68  0.5397095072E-01   0.000000000       0.000000000     -0.8808327071    
        68  0.5397095072E-01   0.000000000       0.000000000     -0.6176720260    
        69  0.5477648729E-01   0.000000000       0.000000000      -3.638385891    
        69  0.5477648729E-01   0.000000000       0.000000000      -3.600161265    
        69  0.5477648729E-01   0.000000000       0.000000000      -3.459082539    
        69  0.5477648729E-01   0.000000000       0.000000000      -3.362056644    
        69  0.5477648729E-01   0.000000000       0.000000000      -3.112204534    
        69  0.5477648729E-01   0.000000000       0.000000000      -2.956232596    
        69  0.5477648729E-01   0.000000000       0.000000000      -2.523601599    
        69  0.5477648729E-01   0.000000000       0.000000000      -2.301977709    
        69  0.5477648729E-01   0.000000000       0.000000000      -1.827432618    
        69  0.5477648729E-01   0.000000000       0.000000000      -1.558911175    
        69  0.5477648729E-01   0.000000000       0.000000000     -0.8760829303    
        69  0.5477648729E-01   0.000000000       0.000000000     -0.6205978308    
        70  0.5558202387E-01   0.000000000       0.000000000      -3.638247544    
        70  0.5558202387E-01   0.000000000       0.000000000      -3.600671516    
        70  0.5558202387E-01   0.000000000       0.000000000      -3.457680299    
        70  0.5558202387E-01   0.000000000       0.000000000      -3.363646988    
        70  0.5558202387E-01   0.000000000       0.000000000      -3.110018281    
        70  0.5558202387E-01   0.000000000       0.000000000      -2.958927504    
        70  0.5558202387E-01   0.000000000       0.000000000      -2.520131956    
